Pulse Ox data file Pulse000.csv code file /Users/g-gollin/SuperWoodchuckie2/_medicine/pulse_oximeter_2024_code/run_pulse_oximeter_2024_v5/run_pulse_oximeter_2024_v5.ino
Code date/time of last compilation was Feb 15 2024 22:07:59  DS3231 RTC date and time are 2024/2/16 (Friday)   4:08:18. temperature: 23.00*C or 73.40*F
N,t (ms),NIR I,white I,pulse ox light I,white light I,pulse ox 415,pulse ox 445,pulse ox 480,pulse ox 515,pulse ox clear0,pulse ox NIR0,pulse ox 555,pulse ox 590,pulse ox 630,pulse ox 680,pulse ox clear,pulse ox NIR,skin color 415,skin color 445,skin color 480,skin color 515,skin color clear0,skin color NIR0,skin color 555,skin color 590,skin color 630,skin color 680,skin color clear,skin color NIR,magic date
1159,51318,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,61,94,145,285,0,0,0,0,0,0,2,5,35,64,60,3,9188
1160,51355,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,59,90,142,289,0,0,0,0,0,0,2,5,35,64,60,3,9188
1161,51393,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,62,94,147,289,0,0,0,0,0,0,2,5,35,64,60,3,9188
1162,51430,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,60,91,144,292,0,0,0,0,0,0,2,5,35,64,60,3,9188
1163,51467,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,62,94,148,295,0,0,0,0,0,0,2,5,35,64,60,3,9188
1164,51505,9.749,-0.430,0,0,0,0,0,0,0,0,5,14,60,92,147,298,0,0,0,0,0,0,2,5,35,64,60,3,9188
1165,51546,9.749,-0.430,0,0,0,0,0,0,0,0,5,14,62,93,149,303,0,0,0,0,0,0,2,5,35,64,60,3,9188
1166,51583,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,61,93,148,301,0,0,0,0,0,0,2,5,35,64,60,3,9188
1167,51621,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,60,91,142,284,0,0,0,0,0,0,2,5,35,64,60,3,9188
1168,51658,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,137,270,0,0,0,0,0,0,2,5,35,64,60,3,9188
1169,51695,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,137,267,0,0,0,0,0,0,2,5,35,64,60,3,9188
1170,51737,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,90,138,267,0,0,0,0,0,0,2,5,35,64,60,3,9188
1171,51774,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,136,268,0,0,0,0,0,0,2,5,35,64,60,3,9188
1172,51811,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,60,92,140,272,0,0,0,0,0,0,2,5,35,64,60,3,9188
1173,51849,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,136,272,0,0,0,0,0,0,2,5,35,64,60,3,9188
1174,51886,9.749,-0.430,0,0,0,0,0,0,0,0,5,12,60,92,142,275,0,0,0,0,0,0,2,5,35,64,60,3,9188
1175,51924,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,137,275,0,0,0,0,0,0,2,5,35,64,60,3,9188
1176,52121,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,60,91,144,289,0,0,0,0,0,0,2,5,35,64,60,3,9188
1177,52158,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,91,144,292,0,0,0,0,0,0,2,5,35,64,60,3,9188
1178,52195,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,62,94,148,294,0,0,0,0,0,0,2,5,35,64,60,3,9188
1179,52233,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,91,145,297,0,0,0,0,0,0,2,5,35,64,60,3,9188
1180,52270,9.749,-0.430,0,0,0,0,0,0,0,0,5,14,63,96,150,300,0,0,0,0,0,0,2,5,35,64,60,3,9188
1181,52311,9.749,-0.430,0,0,0,0,0,0,0,0,5,14,64,96,151,301,0,0,0,0,0,0,2,5,35,64,60,3,9188
1182,52349,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,90,143,294,0,0,0,0,0,0,2,5,35,64,60,3,9188
1183,52386,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,61,93,143,278,0,0,0,0,0,0,2,5,35,64,60,3,9188
1184,52424,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,134,270,0,0,0,0,0,0,2,5,35,64,60,3,9188
1185,52461,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,91,139,266,0,0,0,0,0,0,2,5,35,64,60,3,9188
1186,52498,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,86,134,267,0,0,0,0,0,0,2,5,35,64,60,3,9188
1187,52540,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,134,267,0,0,0,0,0,0,2,5,35,64,60,3,9188
1188,52577,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,92,141,271,0,0,0,0,0,0,2,5,35,64,60,3,9188
1189,52614,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,135,271,0,0,0,0,0,0,2,5,35,64,60,3,9188
1190,52652,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,60,92,140,270,0,0,0,0,0,0,2,5,35,64,60,3,9188
1191,52689,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,136,270,0,0,0,0,0,0,2,5,35,64,60,3,9188
1192,52731,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,136,272,0,0,0,0,0,0,2,5,35,64,60,3,9188
1193,52768,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,92,142,275,0,0,0,0,0,0,2,5,35,64,60,3,9188
1194,52806,9.749,-0.430,0,0,0,0,0,0,0,0,5,12,57,88,138,277,0,0,0,0,0,0,2,5,35,64,60,3,9188
1195,52843,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,60,92,142,279,0,0,0,0,0,0,2,5,35,64,60,3,9188
1196,52880,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,140,281,0,0,0,0,0,0,2,5,35,64,60,3,9188
1197,52918,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,92,143,282,0,0,0,0,0,0,2,5,35,64,60,3,9188
1198,52960,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,61,94,145,284,0,0,0,0,0,0,2,5,35,64,60,3,9188
1199,52998,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,58,89,140,284,0,0,0,0,0,0,2,5,35,64,60,3,9188
1200,53035,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,61,94,145,287,0,0,0,0,0,0,2,5,35,64,60,3,9188
1201,53227,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,132,260,0,0,0,0,0,0,2,5,35,64,60,3,9188
1202,53264,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,132,260,0,0,0,0,0,0,2,5,35,64,60,3,9188
1203,53306,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,90,137,263,0,0,0,0,0,0,2,5,35,64,60,3,9188
1204,53343,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,90,137,266,0,0,0,0,0,0,2,5,35,64,60,3,9188
1205,53380,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,135,266,0,0,0,0,0,0,2,5,35,64,60,3,9188
1206,53418,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,90,138,267,0,0,0,0,0,0,2,5,35,64,60,3,9188
1207,53455,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,89,136,267,0,0,0,0,0,0,2,5,35,64,60,3,9188
1208,53492,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,90,138,270,0,0,0,0,0,0,2,5,35,64,60,3,9188
1209,53534,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,139,274,0,0,0,0,0,0,2,5,35,64,60,3,9188
1210,53571,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,60,91,141,279,0,0,0,0,0,0,2,5,35,64,60,3,9188
1211,53608,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,90,140,282,0,0,0,0,0,0,2,5,35,64,60,3,9188
1212,53646,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,61,92,144,283,0,0,0,0,0,0,2,5,35,64,60,3,9188
1213,53683,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,59,90,142,284,0,0,0,0,0,0,2,5,35,64,60,3,9188
1214,53721,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,62,94,146,289,0,0,0,0,0,0,2,5,35,64,60,3,9188
1215,53762,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,62,95,148,293,0,0,0,0,0,0,2,5,35,64,60,3,9188
1216,53799,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,90,144,295,0,0,0,0,0,0,2,5,35,64,60,3,9188
1217,53836,9.749,-0.430,0,0,0,0,0,0,0,0,5,14,63,95,149,298,0,0,0,0,0,0,2,5,35,64,60,3,9188
1218,53874,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,58,88,140,288,0,0,0,0,0,0,2,5,35,64,60,3,9188
1219,53911,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,60,92,142,273,0,0,0,0,0,0,2,5,35,64,60,3,9188
1220,53952,9.749,-0.430,0,0,0,0,0,0,0,0,5,12,59,92,139,266,0,0,0,0,0,0,2,5,35,64,60,3,9188
1221,53990,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,134,264,0,0,0,0,0,0,2,5,35,64,60,3,9188
1222,54027,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,92,139,268,0,0,0,0,0,0,2,5,35,64,60,3,9188
1223,54065,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,134,270,0,0,0,0,0,0,2,5,35,64,60,3,9188
1224,54102,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,60,91,139,270,0,0,0,0,0,0,2,5,35,64,60,3,9188
1225,54139,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,136,268,0,0,0,0,0,0,2,5,35,64,60,3,9188
1226,54334,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,90,139,276,0,0,0,0,0,0,2,5,35,64,60,3,9188
1227,54372,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,59,90,140,278,0,0,0,0,0,0,2,5,35,64,60,3,9188
1228,54409,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,59,91,141,276,0,0,0,0,0,0,2,5,35,64,60,3,9188
1229,54447,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,90,140,278,0,0,0,0,0,0,2,5,35,64,60,3,9188
1230,54484,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,59,90,140,279,0,0,0,0,0,0,2,5,35,64,60,3,9188
1231,54525,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,90,140,280,0,0,0,0,0,0,2,5,35,64,60,3,9188
1232,54563,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,60,92,143,281,0,0,0,0,0,0,2,5,35,64,60,3,9188
1233,54600,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,139,276,0,0,0,0,0,0,2,5,35,64,60,3,9188
1234,54637,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,90,138,267,0,0,0,0,0,0,2,5,35,64,60,3,9188
1235,54675,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,132,257,0,0,0,0,0,0,2,5,35,64,60,3,9188
1236,54712,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,134,255,0,0,0,0,0,0,2,5,35,64,60,3,9188
1237,54753,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,133,254,0,0,0,0,0,0,2,5,35,64,60,3,9188
1238,54791,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,54,84,129,254,0,0,0,0,0,0,2,5,35,64,60,3,9188
1239,54828,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,90,135,253,0,0,0,0,0,0,2,5,35,64,60,3,9188
1240,54866,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,84,129,252,0,0,0,0,0,0,2,5,35,64,60,3,9188
1241,54903,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,135,253,0,0,0,0,0,0,2,5,35,64,60,3,9188
1242,54944,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,129,253,0,0,0,0,0,0,2,5,35,64,60,3,9188
1243,54982,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,129,253,0,0,0,0,0,0,2,5,35,64,60,3,9188
1244,55019,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,134,254,0,0,0,0,0,0,2,5,35,64,60,3,9188
1245,55056,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,129,253,0,0,0,0,0,0,2,5,35,64,60,3,9188
1246,55094,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,89,134,255,0,0,0,0,0,0,2,5,35,64,60,3,9188
1247,55131,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,130,253,0,0,0,0,0,0,2,5,35,64,60,3,9188
1248,55173,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,130,252,0,0,0,0,0,0,2,5,35,64,60,3,9188
1249,55210,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,133,255,0,0,0,0,0,0,2,5,35,64,60,3,9188
1250,55247,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,85,131,255,0,0,0,0,0,0,2,5,35,64,60,3,9188
1251,55440,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,86,129,241,0,0,0,0,0,0,2,5,35,64,60,3,9188
1252,55477,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,86,128,240,0,0,0,0,0,0,2,5,35,64,60,3,9188
1253,55514,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,83,125,238,0,0,0,0,0,0,2,5,35,64,60,3,9188
1254,55556,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,83,126,238,0,0,0,0,0,0,2,5,35,64,60,3,9188
1255,55593,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,85,127,240,0,0,0,0,0,0,2,5,35,64,60,3,9188
1256,55630,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,126,238,0,0,0,0,0,0,2,5,35,64,60,3,9188
1257,55668,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,85,127,240,0,0,0,0,0,0,2,5,35,64,60,3,9188
1258,55707,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,83,125,238,0,0,0,0,0,0,2,5,35,64,60,3,9188
1259,55748,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,52,82,124,240,0,0,0,0,0,0,2,5,35,64,60,3,9188
1260,55785,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,86,128,239,0,0,0,0,0,0,2,5,35,64,60,3,9188
1261,55823,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,82,125,241,0,0,0,0,0,0,2,5,35,64,60,3,9188
1262,55860,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,85,128,243,0,0,0,0,0,0,2,5,35,64,60,3,9188
1263,55897,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,83,126,244,0,0,0,0,0,0,2,5,35,64,60,3,9188
1264,55935,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,85,128,242,0,0,0,0,0,0,2,5,35,64,60,3,9188
1265,55976,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,85,129,245,0,0,0,0,0,0,2,5,35,64,60,3,9188
1266,56013,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,86,130,247,0,0,0,0,0,0,2,5,35,64,60,3,9188
1267,56051,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,130,251,0,0,0,0,0,0,2,5,35,64,60,3,9188
1268,56088,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,86,131,249,0,0,0,0,0,0,2,5,35,64,60,3,9188
1269,56125,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,83,126,241,0,0,0,0,0,0,2,5,35,64,60,3,9188
1270,56166,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,52,81,122,235,0,0,0,0,0,0,2,5,35,64,60,3,9188
1271,56204,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,85,126,234,0,0,0,0,0,0,2,5,35,64,60,3,9188
1272,56241,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,52,81,122,235,0,0,0,0,0,0,2,5,35,64,60,3,9188
1273,56279,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,86,128,235,0,0,0,0,0,0,2,5,35,64,60,3,9188
1274,56316,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,52,82,124,238,0,0,0,0,0,0,2,5,35,64,60,3,9188
1275,56353,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,56,87,129,240,0,0,0,0,0,0,2,5,35,64,60,3,9188
1276,56548,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,132,248,0,0,0,0,0,0,2,5,35,64,60,3,9188
1277,56585,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,131,250,0,0,0,0,0,0,2,5,35,64,60,3,9188
1278,56623,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,86,130,252,0,0,0,0,0,0,2,5,35,64,60,3,9188
1279,56660,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,132,250,0,0,0,0,0,0,2,5,35,64,60,3,9188
1280,56697,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,85,130,250,0,0,0,0,0,0,2,5,35,64,60,3,9188
1281,56739,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,131,251,0,0,0,0,0,0,2,5,35,64,60,3,9188
1282,56776,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,132,252,0,0,0,0,0,0,2,5,35,64,60,3,9188
1283,56813,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,131,253,0,0,0,0,0,0,2,5,35,64,60,3,9188
1284,56851,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,128,245,0,0,0,0,0,0,2,5,35,64,60,3,9188
1285,56888,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,85,127,239,0,0,0,0,0,0,2,5,35,64,60,3,9188
1286,56926,9.749,-0.430,0,0,0,0,0,0,0,0,3,11,53,82,124,237,0,0,0,0,0,0,2,5,35,64,60,3,9188
1287,56967,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,52,82,123,235,0,0,0,0,0,0,2,5,35,64,60,3,9188
1288,57004,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,85,127,235,0,0,0,0,0,0,2,5,35,64,60,3,9188
1289,57042,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,52,82,124,237,0,0,0,0,0,0,2,5,35,64,60,3,9188
1290,57079,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,86,128,239,0,0,0,0,0,0,2,5,35,64,60,3,9188
1291,57116,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,82,124,239,0,0,0,0,0,0,2,5,35,64,60,3,9188
1292,57154,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,87,129,239,0,0,0,0,0,0,2,5,35,64,60,3,9188
1293,57195,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,56,87,130,242,0,0,0,0,0,0,2,5,35,64,60,3,9188
1294,57233,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,82,125,244,0,0,0,0,0,0,2,5,35,64,60,3,9188
1295,57270,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,57,88,131,244,0,0,0,0,0,0,2,5,35,64,60,3,9188
1296,57307,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,53,83,127,248,0,0,0,0,0,0,2,5,35,64,60,3,9188
1297,57345,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,133,250,0,0,0,0,0,0,2,5,35,64,60,3,9188
1298,57386,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,133,249,0,0,0,0,0,0,2,5,35,64,60,3,9188
1299,57423,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,128,251,0,0,0,0,0,0,2,5,35,64,60,3,9188
1300,57461,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,133,252,0,0,0,0,0,0,2,5,35,64,60,3,9188
1301,57653,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,52,81,123,239,0,0,0,0,0,0,2,5,35,64,60,3,9188
1302,57690,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,51,82,123,237,0,0,0,0,0,0,2,5,35,64,60,3,9188
1303,57727,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,86,127,237,0,0,0,0,0,0,2,5,35,64,60,3,9188
1304,57769,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,85,127,239,0,0,0,0,0,0,2,5,35,64,60,3,9188
1305,57806,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,83,125,240,0,0,0,0,0,0,2,5,35,64,60,3,9188
1306,57844,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,85,128,240,0,0,0,0,0,0,2,5,35,64,60,3,9188
1307,57881,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,83,125,241,0,0,0,0,0,0,2,5,35,64,60,3,9188
1308,57918,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,85,127,241,0,0,0,0,0,0,2,5,35,64,60,3,9188
1309,57960,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,127,241,0,0,0,0,0,0,2,5,35,64,60,3,9188
1310,57997,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,56,86,129,242,0,0,0,0,0,0,2,5,35,64,60,3,9188
1311,58034,9.749,-0.430,0,0,0,0,0,0,0,0,3,11,55,85,129,248,0,0,0,0,0,0,2,5,35,64,60,3,9188
1312,58072,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,88,132,250,0,0,0,0,0,0,2,5,35,64,60,3,9188
1313,58109,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,84,129,253,0,0,0,0,0,0,2,5,35,64,60,3,9188
1314,58146,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,135,254,0,0,0,0,0,0,2,5,35,64,60,3,9188
1315,58187,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,90,136,259,0,0,0,0,0,0,2,5,35,64,60,3,9188
1316,58225,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,85,132,261,0,0,0,0,0,0,2,5,35,64,60,3,9188
1317,58262,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,91,138,264,0,0,0,0,0,0,2,5,35,64,60,3,9188
1318,58300,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,133,264,0,0,0,0,0,0,2,5,35,64,60,3,9188
1319,58337,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,135,257,0,0,0,0,0,0,2,5,35,64,60,3,9188
1320,58378,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,56,88,131,245,0,0,0,0,0,0,2,5,35,64,60,3,9188
1321,58415,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,82,125,243,0,0,0,0,0,0,2,5,35,64,60,3,9188
1322,58453,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,56,86,129,240,0,0,0,0,0,0,2,5,35,64,60,3,9188
1323,58490,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,82,125,242,0,0,0,0,0,0,2,5,35,64,60,3,9188
1324,58528,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,56,87,130,245,0,0,0,0,0,0,2,5,35,64,60,3,9188
1325,58565,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,83,127,244,0,0,0,0,0,0,2,5,35,64,60,3,9188
1326,58760,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,132,251,0,0,0,0,0,0,2,5,35,64,60,3,9188
1327,58797,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,133,256,0,0,0,0,0,0,2,5,35,64,60,3,9188
1328,58835,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,133,257,0,0,0,0,0,0,2,5,35,64,60,3,9188
1329,58872,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,134,259,0,0,0,0,0,0,2,5,35,64,60,3,9188
1330,58909,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,134,262,0,0,0,0,0,0,2,5,35,64,60,3,9188
1331,58951,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,90,137,262,0,0,0,0,0,0,2,5,35,64,60,3,9188
1332,58988,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,90,138,268,0,0,0,0,0,0,2,5,35,64,60,3,9188
1333,59026,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,136,270,0,0,0,0,0,0,2,5,35,64,60,3,9188
1334,59063,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,90,138,265,0,0,0,0,0,0,2,5,35,64,60,3,9188
1335,59100,9.749,-0.430,0,0,0,0,0,0,0,0,5,11,54,84,130,252,0,0,0,0,0,0,2,5,35,64,60,3,9188
1336,59138,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,131,247,0,0,0,0,0,0,2,5,35,64,60,3,9188
1337,59179,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,131,246,0,0,0,0,0,0,2,5,35,64,60,3,9188
1338,59216,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,83,126,245,0,0,0,0,0,0,2,5,35,64,60,3,9188
1339,59254,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,88,131,246,0,0,0,0,0,0,2,5,35,64,60,3,9188
1340,59291,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,83,127,249,0,0,0,0,0,0,2,5,35,64,60,3,9188
1341,59329,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,133,249,0,0,0,0,0,0,2,5,35,64,60,3,9188
1342,59366,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,83,128,249,0,0,0,0,0,0,2,5,35,64,60,3,9188
1343,59407,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,128,253,0,0,0,0,0,0,2,5,35,64,60,3,9188
1344,59445,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,133,252,0,0,0,0,0,0,2,5,35,64,60,3,9188
1345,59482,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,85,130,254,0,0,0,0,0,0,2,5,35,64,60,3,9188
1346,59519,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,89,135,256,0,0,0,0,0,0,2,5,35,64,60,3,9188
1347,59557,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,86,132,258,0,0,0,0,0,0,2,5,35,64,60,3,9188
1348,59598,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,85,132,259,0,0,0,0,0,0,2,5,35,64,60,3,9188
1349,59636,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,135,262,0,0,0,0,0,0,2,5,35,64,60,3,9188
1350,59673,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,134,262,0,0,0,0,0,0,2,5,35,64,60,3,9188
1351,59864,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,85,129,249,0,0,0,0,0,0,2,5,35,64,60,3,9188
1352,59902,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,84,127,244,0,0,0,0,0,0,2,5,35,64,60,3,9188
